trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.61
1,9999.61
1,9999.61
1,9999.61
1,9999.61
1,9999.61
2,9999.22
2,9999.22
2,9999.22
2,9999.22
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
3,9998.8
4,9998.39
4,9998.39
4,9998.39
5,9997.98
5,9997.98
6,9997.55
6,9997.55
6,9997.55
6,9997.55
6,9997.55
6,9997.55
6,9997.55
6,9997.55
