trade,equity
1,10000.0
2,10000.0
3,10000.0
4,10000.0
5,10000.0
6,10000.0
7,10000.0
8,10000.0
9,10000.0
10,10000.0
11,10000.0
12,10000.0
13,10000.0
14,10000.0
15,10000.0
16,10000.0
17,10000.0
18,10000.0
19,10000.0
20,10000.0
21,10000.0
22,10000.0
23,10000.0
24,10000.0
25,9980.0
26,9980.0
27,9980.0
28,9980.0
29,9980.0
30,9980.0
31,9980.0
32,9980.0
33,9980.0
34,9960.04
35,9960.04
36,9960.04
37,9960.04
38,9960.04
39,9960.04
40,9960.04
41,9960.04
42,9960.04
43,9960.04
44,9960.04
45,9960.04
46,9960.04
47,9960.04
48,9960.04
49,9960.04
50,9960.04
51,9940.12
52,9940.12
53,9940.12
54,9940.12
55,9940.12
56,9940.12
57,9940.12
58,9920.24
59,9920.24
60,9920.24
61,9920.24
62,9920.24
63,9920.24
64,9920.24
65,9920.24
66,9920.24
67,9920.24
68,9900.4
69,9900.4
70,9900.4
71,9900.4
72,9900.4
73,9900.4
74,9900.4
75,9900.4
76,9900.4
77,9900.4
78,9900.4
79,9925.15
80,9925.15
81,9925.15
82,9925.15
83,9925.15
84,9925.15
85,9925.15
86,9925.15
87,9925.15
88,9925.15
89,9925.15
90,9925.15
91,9925.15
92,9925.15
93,9925.15
94,9925.15
95,9925.15
96,9925.15
97,9925.15
98,9925.15
99,9925.15
100,9925.15
101,9925.15
102,9925.15
103,9925.15
104,9925.15
105,9925.15
106,9925.15
107,9925.15
108,9925.15
109,9949.96
110,9949.96
111,9949.96
112,9949.96
113,9949.96
114,9949.96
115,9949.96
116,9949.96
117,9949.96
118,9949.96
119,9949.96
120,9930.06
121,9930.06
122,9930.06
123,9930.06
124,9930.06
125,9930.06
126,9930.06
127,9930.06
128,9930.06
129,9930.06
130,9930.06
131,9930.06
132,9930.06
133,9930.06
134,9930.06
135,9930.06
136,9930.06
137,9930.06
138,9930.06
139,9930.06
140,9930.06
141,9930.06
142,9910.2
143,9910.2
144,9910.2
145,9910.2
146,9910.2
147,9910.2
148,9910.2
149,9910.2
150,9910.2
151,9910.2
152,9910.2
153,9910.2
154,9910.2
155,9910.2
156,9910.2
157,9910.2
158,9910.2
159,9910.2
160,9910.2
161,9910.2
162,9910.2
163,9910.2
164,9890.38
165,9890.38
166,9890.38
167,9890.38
168,9890.38
169,9890.38
170,9890.38
171,9890.38
172,9890.38
173,9890.38
174,9890.38
175,9890.38
176,9890.38
177,9890.38
178,9890.38
179,9890.38
180,9890.38
181,9890.38
182,9890.38
183,9890.38
184,9890.38
185,9890.38
186,9890.38
187,9890.38
188,9890.38
189,9890.38
190,9890.38
191,9915.11
192,9915.11
193,9915.11
194,9915.11
195,9915.11
196,9915.11
197,9915.11
198,9915.11
199,9915.11
200,9915.11
201,9915.11
202,9915.11
203,9915.11
204,9915.11
205,9915.11
206,9939.9
207,9939.9
208,9939.9
209,9939.9
210,9939.9
211,9939.9
212,9939.9
213,9939.9
214,9939.9
215,9939.9
216,9939.9
217,9939.9
218,9939.9
219,9939.9
220,9939.9
221,9939.9
222,9939.9
223,9939.9
224,9939.9
225,9939.9
226,9939.9
227,9939.9
228,9939.9
229,9939.9
230,9939.9
231,9920.02
232,9920.02
233,9920.02
234,9920.02
235,9920.02
236,9944.82
237,9944.82
238,9944.82
239,9944.82
240,9944.82
241,9944.82
242,9944.82
243,9944.82
244,9944.82
245,9944.82
246,9944.82
247,9944.82
248,9944.82
249,9944.82
250,9944.82
251,9944.82
252,9944.82
253,9944.82
254,9924.93
255,9924.93
256,9924.93
257,9924.93
258,9924.93
259,9924.93
260,9949.74
261,9949.74
262,9949.74
263,9929.84
264,9929.84
265,9929.84
266,9929.84
267,9929.84
268,9929.84
269,9929.84
270,9909.98
271,9909.98
272,9909.98
273,9909.98
274,9909.98
275,9909.98
276,9909.98
277,9909.98
278,9909.98
279,9909.98
280,9909.98
281,9909.98
282,9909.98
283,9909.98
284,9909.98
285,9909.98
286,9909.98
287,9909.98
288,9909.98
289,9909.98
290,9909.98
291,9909.98
292,9909.98
293,9909.98
294,9909.98
295,9909.98
296,9909.98
297,9909.98
298,9909.98
299,9909.98
300,9909.98
301,9909.98
302,9909.98
303,9909.98
304,9909.98
305,9909.98
306,9909.98
307,9909.98
308,9909.98
309,9909.98
310,9909.98
311,9909.98
312,9890.16
313,9890.16
314,9890.16
315,9890.16
316,9890.16
317,9890.16
318,9890.16
319,9890.16
320,9890.16
321,9890.16
322,9890.16
323,9890.16
324,9890.16
325,9890.16
326,9890.16
327,9870.38
328,9870.38
329,9870.38
330,9870.38
331,9870.38
332,9870.38
333,9870.38
334,9870.38
335,9870.38
336,9850.64
337,9850.64
338,9850.64
339,9875.27
340,9875.27
341,9875.27
342,9875.27
343,9855.52
344,9855.52
345,9855.52
346,9855.52
347,9855.52
348,9855.52
349,9855.52
350,9855.52
351,9855.52
352,9855.52
353,9855.52
354,9855.52
355,9855.52
356,9855.52
357,9835.8
358,9835.8
359,9835.8
360,9835.8
361,9835.8
362,9835.8
363,9835.8
364,9816.13
365,9816.13
366,9816.13
367,9816.13
368,9840.67
369,9840.67
370,9840.67
371,9840.67
372,9840.67
373,9840.67
374,9840.67
375,9840.67
376,9840.67
377,9840.67
378,9840.67
379,9840.67
380,9840.67
381,9840.67
382,9840.67
383,9840.67
384,9840.67
385,9840.67
386,9840.67
387,9840.67
388,9840.67
389,9840.67
390,9840.67
391,9840.67
392,9840.67
393,9840.67
394,9840.67
395,9840.67
396,9820.99
397,9820.99
398,9820.99
399,9820.99
400,9820.99
