trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.55
1,9999.55
1,9999.55
1,9999.55
1,9999.55
1,9999.55
1,9999.55
1,9999.55
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
3,9938.84
3,9938.84
3,9938.84
3,9938.84
3,9938.84
3,9938.84
3,9938.84
3,9938.84
4,9908.64
4,9908.64
4,9908.64
5,9908.25
5,9908.25
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
6,9907.86
7,9907.41
7,9907.41
7,9907.41
7,9907.41
7,9907.41
7,9907.41
7,9907.41
7,9907.41
7,9907.41
8,9877.24
8,9877.24
8,9877.24
8,9877.24
8,9877.24
8,9877.24
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
9,9847.17
