trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.48
1,9999.48
1,9999.48
1,9999.48
2,9998.97
2,9998.97
2,9998.97
2,9998.97
2,9998.97
2,9998.97
2,9998.97
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
3,9998.44
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
4,9997.89
5,9967.28
