trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.53
1,9999.53
1,9999.53
1,9999.53
1,9999.53
1,9999.53
2,9999.06
2,9999.06
2,9999.06
2,9999.06
2,9999.06
2,9999.06
2,9999.06
2,9999.06
2,9999.06
3,9968.61
3,9968.61
3,9968.61
3,9968.61
3,9968.61
3,9968.61
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
4,9938.26
