trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.58
1,9999.58
1,9999.58
1,9999.58
1,9999.58
1,9999.58
1,9999.58
1,9999.58
1,9999.58
1,9999.58
1,9999.58
1,9999.58
1,9999.58
2,9999.11
2,9999.11
2,9999.11
2,9999.11
2,9999.11
2,9999.11
2,9999.11
3,9998.65
3,9998.65
3,9998.65
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
4,9998.16
5,9997.67
5,9997.67
5,9997.67
5,9997.67
5,9997.67
5,9997.67
5,9997.67
5,9997.67
5,9997.67
5,9997.67
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
6,9997.15
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
7,9966.69
