trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9969.5
1,9969.5
1,9969.5
1,9969.5
2,9969.02
2,9969.02
2,9969.02
2,9969.02
3,9968.56
3,9968.56
4,9968.08
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
5,9937.7
6,9937.19
6,9937.19
6,9937.19
6,9937.19
6,9937.19
6,9937.19
6,9937.19
6,9937.19
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
7,9906.84
8,9906.35
8,9906.35
8,9906.35
8,9906.35
8,9906.35
8,9906.35
8,9906.35
9,9905.87
9,9905.87
9,9905.87
9,9905.87
10,9905.4
10,9905.4
11,9904.93
11,9904.93
