trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.53
2,9969.06
2,9969.06
3,9968.6
3,9968.6
4,9938.23
4,9938.23
4,9938.23
4,9938.23
4,9938.23
4,9938.23
4,9938.23
4,9938.23
5,9937.78
5,9937.78
5,9937.78
6,9937.29
6,9937.29
6,9937.29
6,9937.29
6,9937.29
6,9937.29
6,9937.29
6,9937.29
6,9937.29
6,9937.29
6,9937.29
7,9936.76
7,9936.76
7,9936.76
7,9936.76
7,9936.76
7,9936.76
7,9936.76
7,9936.76
7,9936.76
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
8,9936.29
