trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.48
1,9999.48
1,9999.48
1,9999.48
1,9999.48
1,9999.48
1,9999.48
1,9999.48
1,9999.48
1,9999.48
1,9999.48
1,9999.48
1,9999.48
2,9998.89
2,9998.89
2,9998.89
2,9998.89
2,9998.89
2,9998.89
2,9998.89
3,9998.31
3,9998.31
3,9998.31
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
4,9967.7
5,9967.09
5,9967.09
5,9967.09
5,9967.09
5,9967.09
5,9967.09
5,9967.09
5,9967.09
5,9967.09
5,9967.09
6,9966.44
6,9966.44
6,9966.44
6,9966.44
7,9935.97
7,9935.97
7,9935.97
7,9935.97
7,9935.97
7,9935.97
7,9935.97
8,9905.55
8,9905.55
8,9905.55
8,9905.55
8,9905.55
8,9905.55
8,9905.55
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
9,9875.25
