trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.41
2,9968.83
2,9968.83
3,9968.25
3,9968.25
4,9937.77
4,9937.77
4,9937.77
4,9937.77
4,9937.77
4,9937.77
4,9937.77
4,9937.77
5,9937.2
5,9937.2
5,9937.2
6,9906.78
6,9906.78
6,9906.78
6,9906.78
6,9906.78
6,9906.78
6,9906.78
6,9906.78
6,9906.78
6,9906.78
6,9906.78
7,9906.12
7,9906.12
7,9906.12
7,9906.12
8,9875.78
8,9875.78
8,9875.78
8,9875.78
8,9875.78
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
9,9845.57
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
10,9815.43
