trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9969.57
1,9969.57
1,9969.57
1,9969.57
1,9969.57
1,9969.57
1,9969.57
1,9969.57
1,9969.57
1,9969.57
1,9969.57
1,9969.57
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
2,9969.13
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
3,9938.85
4,9938.41
4,9938.41
4,9938.41
4,9938.41
4,9938.41
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
5,9937.95
