trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9969.53
1,9969.53
1,9969.53
1,9969.53
1,9969.53
2,9969.06
2,9969.06
2,9969.06
2,9969.06
2,9969.06
2,9969.06
2,9969.06
3,9968.6
3,9968.6
3,9968.6
4,9968.11
4,9968.11
4,9968.11
4,9968.11
4,9968.11
4,9968.11
4,9968.11
4,9968.11
4,9968.11
4,9968.11
5,9967.59
5,9967.59
6,9937.19
6,9937.19
6,9937.19
7,9936.7
7,9936.7
7,9936.7
7,9936.7
7,9936.7
7,9936.7
8,9936.23
8,9936.23
8,9936.23
8,9936.23
9,9935.74
9,9935.74
9,9935.74
9,9935.74
9,9935.74
9,9935.74
9,9935.74
9,9935.74
9,9935.74
9,9935.74
9,9935.74
9,9935.74
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
10,9905.44
11,9904.95
11,9904.95
12,9874.75
12,9874.75
12,9874.75
12,9874.75
12,9874.75
12,9874.75
12,9874.75
12,9874.75
12,9874.75
13,9874.27
13,9874.27
13,9874.27
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
14,9844.16
15,9843.63
15,9843.63
15,9843.63
15,9843.63
15,9843.63
15,9843.63
15,9843.63
15,9843.63
16,9843.17
16,9843.17
16,9843.17
16,9843.17
16,9843.17
16,9843.17
16,9843.17
16,9843.17
16,9843.17
16,9843.17
17,9842.65
18,9812.62
18,9812.62
18,9812.62
18,9812.62
18,9812.62
18,9812.62
19,9812.11
19,9812.11
19,9812.11
19,9812.11
19,9812.11
19,9812.11
19,9812.11
19,9812.11
19,9812.11
19,9812.11
19,9812.11
20,9782.21
20,9782.21
20,9782.21
20,9782.21
20,9782.21
21,9781.75
21,9781.75
22,9781.28
22,9781.28
23,9780.83
23,9780.83
23,9780.83
23,9780.83
24,9780.38
24,9780.38
25,9779.92
25,9779.92
26,9779.47
26,9779.47
26,9779.47
26,9779.47
26,9779.47
26,9779.47
27,9779.04
27,9779.04
27,9779.04
27,9779.04
27,9779.04
28,9778.61
28,9778.61
28,9778.61
28,9778.61
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
29,9778.16
30,9777.69
30,9777.69
30,9777.69
30,9777.69
31,9777.22
31,9777.22
31,9777.22
31,9777.22
31,9777.22
31,9777.22
31,9777.22
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
32,9776.72
33,9776.25
33,9776.25
33,9776.25
33,9776.25
34,9775.76
34,9775.76
34,9775.76
34,9775.76
34,9775.76
34,9775.76
34,9775.76
35,9745.91
35,9745.91
35,9745.91
35,9745.91
35,9745.91
35,9745.91
36,9745.39
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
37,9744.85
38,9715.01
38,9715.01
38,9715.01
38,9715.01
39,9685.29
39,9685.29
39,9685.29
40,9655.7
40,9655.7
40,9655.7
40,9655.7
40,9655.7
40,9655.7
40,9655.7
40,9655.7
41,9655.24
41,9655.24
41,9655.24
42,9654.73
42,9654.73
42,9654.73
42,9654.73
42,9654.73
42,9654.73
42,9654.73
42,9654.73
43,9625.3
43,9625.3
43,9625.3
43,9625.3
43,9625.3
44,9595.98
44,9595.98
44,9595.98
44,9595.98
44,9595.98
44,9595.98
45,9566.74
45,9566.74
45,9566.74
45,9566.74
45,9566.74
46,9566.29
46,9566.29
46,9566.29
46,9566.29
46,9566.29
46,9566.29
46,9566.29
46,9566.29
46,9566.29
47,9565.8
47,9565.8
48,9565.28
48,9565.28
48,9565.28
48,9565.28
48,9565.28
48,9565.28
49,9536.06
49,9536.06
49,9536.06
49,9536.06
49,9536.06
49,9536.06
50,9535.54
50,9535.54
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
51,9535.02
52,9534.56
52,9534.56
52,9534.56
52,9534.56
52,9534.56
52,9534.56
52,9534.56
52,9534.56
