trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.39
1,9999.39
1,9999.39
1,9999.39
1,9999.39
1,9999.39
1,9999.39
1,9999.39
2,9998.67
2,9998.67
2,9998.67
2,9998.67
2,9998.67
2,9998.67
2,9998.67
2,9998.67
2,9998.67
2,9998.67
2,9998.67
3,9998.0
3,9998.0
3,9998.0
3,9998.0
3,9998.0
3,9998.0
3,9998.0
3,9998.0
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
4,9997.39
5,9966.77
5,9966.77
5,9966.77
6,9936.25
6,9936.25
7,9935.64
7,9935.64
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
8,9935.04
