trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.55
1,9999.55
1,9999.55
1,9999.55
1,9999.55
1,9999.55
1,9999.55
1,9999.55
2,9999.13
2,9999.13
2,9999.13
2,9999.13
2,9999.13
3,9998.75
3,9998.75
3,9998.75
3,9998.75
3,9998.75
3,9998.75
4,9998.35
4,9998.35
4,9998.35
4,9998.35
4,9998.35
5,9997.96
5,9997.96
5,9997.96
5,9997.96
5,9997.96
5,9997.96
5,9997.96
5,9997.96
5,9997.96
6,9997.53
6,9997.53
7,9997.07
7,9997.07
7,9997.07
7,9997.07
7,9997.07
7,9997.07
8,9996.62
8,9996.62
8,9996.62
8,9996.62
8,9996.62
8,9996.62
9,9996.17
9,9996.17
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
10,9995.71
11,9995.31
11,9995.31
11,9995.31
11,9995.31
11,9995.31
11,9995.31
11,9995.31
11,9995.31
