trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9969.36
1,9969.36
1,9969.36
1,9969.36
1,9969.36
1,9969.36
2,9968.73
2,9968.73
2,9968.73
2,9968.73
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
3,9968.07
4,9967.46
4,9967.46
4,9967.46
5,9966.83
5,9966.83
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
6,9936.28
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
7,9935.61
8,9905.03
