trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.2
1,9999.2
1,9999.2
1,9999.2
1,9999.2
1,9999.2
1,9999.2
1,9999.2
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
2,9948.4
3,9947.71
3,9947.71
4,9947.07
4,9947.07
4,9947.07
5,9946.38
5,9946.38
6,9945.71
6,9945.71
6,9945.71
6,9945.71
7,9945.05
7,9945.05
8,9944.39
8,9944.39
