trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9969.49
1,9969.49
1,9969.49
1,9969.49
1,9969.49
1,9969.49
1,9969.49
1,9969.49
2,9969.05
2,9969.05
2,9969.05
2,9969.05
2,9969.05
2,9969.05
2,9969.05
2,9969.05
2,9969.05
2,9969.05
3,9968.62
3,9968.62
3,9968.62
3,9968.62
3,9968.62
3,9968.62
3,9968.62
3,9968.62
4,9938.3
4,9938.3
4,9938.3
4,9938.3
4,9938.3
