trade,equity
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
0,10000.0
1,9999.2
1,9999.2
1,9999.2
1,9999.2
1,9999.2
1,9999.2
1,9999.2
1,9999.2
2,9998.47
2,9998.47
3,9997.78
3,9997.78
3,9997.78
3,9997.78
3,9997.78
3,9997.78
3,9997.78
3,9997.78
3,9997.78
3,9997.78
3,9997.78
3,9997.78
4,9997.1
4,9997.1
4,9997.1
4,9997.1
5,9996.44
5,9996.44
5,9996.44
5,9996.44
